API,Well_Number,Symbol_Desc,Symbol,Reliab,Location_Source,Lat27,Long27,Lat83,Long83,Wellbore_Status,Last_Permit_Issued,Last_Permit_Operator_Number,Last_Permit_Operator,Last_Permit_Lease_Name,Total_Depth,Surface_Location,Abstract,Survey,Block,Section,Distance1,Direction1,Distance2,Direction2,Proration_Schedule,District,LeaseID,Operator_Number,Operator,Lease_Name,Field,Well_No,Well_Type,On_Schedule,plugDate,plugDepth,plugOperator,plugLeasename
43937165,,Horizontal Drainhole,86,,Coordinates - Operator reported,32.77405563,-97.28036106,32.77419718,-97.28066082,LOCATION,842693,842986,TEP BARNETT USA LLC,HLC,0,Land,1523,TINSLEY L G,,,2577,S (OFFLEASE),2264,E (OFFLEASE),,,,,,,,,,,,,,
43937166,,Horizontal Drainhole,86,,Coordinates - Operator reported,32.77405846,-97.28040986,32.77420001,-97.28070962,LOCATION,842696,842986,TEP BARNETT USA LLC,CARDEN-HEIDI-LITTLE,0,Land,1523,TINSLEY L G,,,2577,S (OFFLEASE),2279,E (OFFLEASE),,,,,,,,,,,,,,
43937167,,Horizontal Drainhole,86,,Coordinates - Operator reported,32.77405545,-97.28026345,32.77418545,-97.28055643,LOCATION,842697,842986,TEP BARNETT USA LLC,CARDEN-HEIDI-LITTLE,0,Land,1523,TINSLEY L G,,,2577,S,2279,E,,,,,,,,,,,,,,
43937168,,Horizontal Drainhole,86,,Coordinates - Operator reported,32.77405555,-97.28031551,32.7741971,-97.28061527,LOCATION,842698,842986,TEP BARNETT USA LLC,CARDEN-HEIDI-LITTLE,0,Land,1523,TINSLEY L G,,,2577,S,2249,E,,,,,,,,,,,,,,
43937169,,Horizontal Drainhole,86,,Coordinates - Operator reported,32.77405855,-97.28045866,32.7742001,-97.28075843,LOCATION,842705,842986,TEP BARNETT USA LLC,HEIDI-LITTLE,0,Land,1523,TINSLEY L G,,,2578,S,2294,E,,,,,,,,,,,,,,
43937171,4H,Permitted Location,2,55,Coordinates - Operator reported,32.76868752,-97.28056304,32.76881766,-97.280856,LOCATION,845074,842986,TEP BARNETT USA LLC,LITTLE MIPA,0,Land,307,CROWLEY B F,,,245,N (OFFLEASE),548,W (OFFLEASE),,,,,,,,,,,,,,
43937172,2H,Permitted Location,2,55,Coordinates - Operator reported,32.760218,-97.29941699999999,32.76034825,-97.29971047,LOCATION,845667,842986,TEP BARNETT USA LLC,PVI MIPA,0,Land,307,CROWLEY B F,,,281,N (OFFLEASE),569,W (OFFLEASE),,,,,,,,,,,,,,
43937173,5H,Permitted Location,2,55,Coordinates - Operator reported,32.76746341,-97.2816234,32.76759358,-97.28191638,LOCATION,845668,842986,TEP BARNETT USA LLC,LITTLE-PVI MIPA,0,Land,307,CROWLEY B F,,,269,N,562,W,,,,,,,,,,,,,,
43930987,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.8183495,-97.37031733,32.81847796,-97.37061306,OPEN,551961,257082,EXPRO ENGINEERING INC.,QUARRY,6866,Land,986,R. LOYD,,,1370,E'LY N,1148,S'LY E,GAS,09,209861,945936,XTO ENERGY INC.,QUARRY,NEWARK EAST (BARNETT SHALE),   1 H,PRODUCING,YES,,,,
43931325,2H,Gas Well,5,40,Operator reported location - Distances and Plat,32.81053969,-97.36878554,32.81066835,-97.36908119,OPEN,604101,257082,EXPRO ENGINEERING INC.,QUARRY UNIT,6906,Land,986,LOYD R.,,,1430,SLY S,1205,SLY E,GAS,09,213354,945936,XTO ENERGY INC.,QUARRY UNIT,NEWARK EAST (BARNETT SHALE),   2H ,PRODUCING,YES,,,,
43931325,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.81839249,-97.3705023,32.81852096,-97.37079806,OPEN,604101,257082,EXPRO ENGINEERING INC.,QUARRY UNIT,6906,Land,986,LOYD R.,,,1430,SLY S,1205,SLY E,GAS,09,213354,945936,XTO ENERGY INC.,QUARRY UNIT,NEWARK EAST (BARNETT SHALE),   2H ,PRODUCING,YES,,,,
43931474,1H,Gas Well,5,40,Operator reported location - Distances and Plat,32.78187271,-97.31772585,32.78200229,-97.31802001,OPEN,612361,197624,DALE OPERATING COMPANY,MERCADO,7110,Land,1417,SMITH S K,,,1195,W,2438,S,GAS,09,239539,842986,TEP BARNETT USA LLC,MERCADO,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43931474,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.78665668,-97.32155114,32.78678615,-97.32184535,OPEN,612361,197624,DALE OPERATING COMPANY,MERCADO,7110,Land,1417,SMITH S K,,,1195,W,2438,S,GAS,09,239539,842986,TEP BARNETT USA LLC,MERCADO,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43931475,1H,Gas Well,5,40,Operator reported location - Distances and Plat,32.78132018,-97.33139988,32.78144973,-97.33169441,OPEN,612362,197624,DALE OPERATING COMPANY,HUDSON,7071,Land,945,LITTLE W H,,,136,W,1558,N,GAS,09,245769,842986,TEP BARNETT USA LLC,HUDSON,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43931475,,Horizontal Drainhole,86,,Coordinates - Operator reported,32.77645361,-97.32480297,32.77658329,-97.3250973,OPEN,612362,197624,DALE OPERATING COMPANY,HUDSON,7071,Land,945,LITTLE W H,,,136,W,1558,N,GAS,09,245769,842986,TEP BARNETT USA LLC,HUDSON,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43931479,1H,Permitted Location,2,55,Coordinates - Operator reported,32.78892496,-97.33282504,32.78905434,-97.33311958,LOCATION,612407,197624,DALE OPERATING COMPANY,WHITE,0,Land,954,LITTLE E,,,2600,N,1802,E,,,,,,,,,,,,,,
43931479,,Horizontal Drainhole,86,,Coordinates - Operator reported,32.78801108,-97.33133338,32.78814047,-97.33162793,LOCATION,612407,197624,DALE OPERATING COMPANY,WHITE,0,Land,954,LITTLE E,,,2600,N,1802,E,,,,,,,,,,,,,,
43931491,2H,Canceled / Abandoned Location,9,55,Coordinates - Operator reported,32.78135572,-97.31314775,32.78148533,-97.31344168,LOCATION,612775,197624,DALE OPERATING COMPANY,MERCADO,0,Land,1417,SMITH S K,,,2462,S,1210,W,,,,,,,,,,,,,,
43931491,,Horizontal Drainhole,86,,Coordinates - Operator reported,32.78721303,-97.32151355,32.78734244,-97.32180785,LOCATION,612775,197624,DALE OPERATING COMPANY,MERCADO,0,Land,1417,SMITH S K,,,2462,S,1210,W,,,,,,,,,,,,,,
43931553,1H,Gas Well,5,40,Operator reported location - Distances and Plat,32.81751305,-97.34570024,32.81764168,-97.34599526,OPEN,615776,945936,XTO ENERGY INC.,TRAULSEN,7077,Land,1515,TUCKER W B,,,1516,W,1274,S,GAS,09,238434,945936,XTO ENERGY INC.,TRAULSEN UNIT,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43931553,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.82094779,-97.34596208,32.82107629,-97.34625718,OPEN,615776,945936,XTO ENERGY INC.,TRAULSEN,7077,Land,1515,TUCKER W B,,,1516,W,1274,S,GAS,09,238434,945936,XTO ENERGY INC.,TRAULSEN UNIT,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43931601,3H,Gas Well,5,40,Operator reported location - Distances and Plat,32.8058659,-97.37272597,32.80599465,-97.37302179,OPEN,618228,7894,ADEXCO OPERATING COMPANY,ROSEN HEIGHTS,6871,Land,907,KIRBY J,,,535,SW,2294,SE,GAS,09,238256,945936,XTO ENERGY INC.,SANSOM PARK UNIT,NEWARK EAST (BARNETT SHALE),   3H ,PRODUCING,YES,,,,
43931983,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.79738379,-97.31774461,32.797513,-97.31803878,OPEN,633596,945936,XTO ENERGY INC.,R.P. STEPHENS UNIT,7123,Land,590,GILMORE S,,,899,S,2421,W,GAS,09,238104,945936,XTO ENERGY INC.,STEPHENS RP,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43932177,3H,Gas Well,5,40,Operator reported location - Distances and Plat,32.78287829,-97.32750063,32.78300782,-97.327795,OPEN,637777,147715,CHESAPEAKE OPERATING INC.,HUDSON,7095,Land,945,LITTLE W H,,,159,W,1570,N,GAS,09,236487,842986,TEP BARNETT USA LLC,HUDSON,NEWARK EAST (BARNETT SHALE),   3 H,PRODUCING,YES,,,,
43932177,,Horizontal Drainhole,86,,Coordinates - Operator reported,32.7764131,-97.32472546,32.77654279,-97.32501979,OPEN,637777,147715,CHESAPEAKE OPERATING INC.,HUDSON,7095,Land,945,LITTLE W H,,,159,W,1570,N,GAS,09,236487,842986,TEP BARNETT USA LLC,HUDSON,NEWARK EAST (BARNETT SHALE),   3 H,PRODUCING,YES,,,,
43932199,2H,Canceled / Abandoned Location,9,40,Operator reported location - Distances and Plat,32.78262772,-97.3300874,32.78275721,-97.33038188,LOCATION,638165,147715,CHESAPEAKE OPERATING INC.,HUDSON,0,Land,945,LITTLE W H,,,151,W,1557,N,,,,,,,,,,,,,,
43932199,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.77643087,-97.32481496,32.77656059,-97.3251093,LOCATION,638165,147715,CHESAPEAKE OPERATING INC.,HUDSON,0,Land,945,LITTLE W H,,,151,W,1557,N,,,,,,,,,,,,,,
43932271,1H,Gas Well,5,40,Operator reported location - Distances and Plat,32.77622669,-97.36981038,32.77635615,-97.37010601,OPEN,639323,147715,CHESAPEAKE OPERATING INC.,GOLF,6979,Land,115,BAUGH J,,,196,W,999,S,GAS,09,250362,842986,TEP BARNETT USA LLC,GOLF,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43932271,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.769196,-97.36013402,32.76932567,-97.36042931,OPEN,639323,147715,CHESAPEAKE OPERATING INC.,GOLF,6979,Land,115,BAUGH J,,,196,W,999,S,GAS,09,250362,842986,TEP BARNETT USA LLC,GOLF,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43932278,1,Permitted Location,2,40,Operator reported location - Distances and Plat,32.78684518,-97.37769574,32.78697436,-97.37799157,LOCATION,639417,912205,WESTERN PRODUCTION COMPANY,RUTTER,0,Land,1476,T&P RR CO,6,3,625,W,358,S,,,,,,,,,,,,,,
43932319,2H,Gas Well,5,40,Operator reported location - Distances and Plat,32.78254998,-97.32977035,32.78267951,-97.33006487,OPEN,640416,147715,CHESAPEAKE OPERATING INC.,HUDSON,7100,Land,945,LITTLE W H,,,145,W,1572,N,GAS,09,240162,842986,TEP BARNETT USA LLC,HUDSON,NEWARK EAST (BARNETT SHALE),   2H ,PRODUCING,YES,,,,
43932319,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.77639138,-97.32483434,32.77652109,-97.3251286,OPEN,640416,147715,CHESAPEAKE OPERATING INC.,HUDSON,7100,Land,945,LITTLE W H,,,145,W,1572,N,GAS,09,240162,842986,TEP BARNETT USA LLC,HUDSON,NEWARK EAST (BARNETT SHALE),   2H ,PRODUCING,YES,,,,
43932397,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.81278602,-97.36909759,32.8129146,-97.36939331,OPEN,641901,945936,XTO ENERGY INC.,QUARRY,6891,Land,1591,VICKREY R,,,602,N,448,E,GAS,09,240986,945936,XTO ENERGY INC.,QUARRY UNIT,NEWARK EAST (BARNETT SHALE),A  1H ,PRODUCING,YES,,,,
43932407,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.81275261,-97.36906876,32.8128812,-97.3693645,OPEN,641902,945936,XTO ENERGY INC.,QUARRY,6925,Land,1591,VICKREY R,,,614,N,439,E,GAS,09,241354,945936,XTO ENERGY INC.,QUARRY UNIT,NEWARK EAST (BARNETT SHALE),A  2H ,PRODUCING,YES,,,,
43932408,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.81272196,-97.36903988,32.8128506,-97.3693356,OPEN,641903,945936,XTO ENERGY INC.,QUARRY,6877,Land,1591,VICKREY R,,,625,N,430,E,GAS,09,244123,945936,XTO ENERGY INC.,QUARRY UNIT,NEWARK EAST (BARNETT SHALE),A  3H ,PRODUCING,YES,,,,
43932576,1H,Gas Well,5,40,Operator reported location - Distances and Plat,32.7747333,-97.31616747,32.77486308,-97.31646154,OPEN,644201,147715,CHESAPEAKE OPERATING INC.,TINDALL,7111,Land,307,CROWLEY B F,,,1155,W,1166,N,GAS,09,248358,842986,TEP BARNETT USA LLC,TINDALL,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43932820,1H,Gas Well,5,40,Operator reported location - Distances and Plat,32.75848379,-97.34401484,32.75861382,-97.34430959,OPEN,648865,147715,CHESAPEAKE OPERATING INC.,HENDERSON BAZAAR,6965,Land,313,CRAWLEY R,,,702,N,804,E,GAS,09,248600,842986,TEP BARNETT USA LLC,HENDERSON BAZAAR,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43932820,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.76454861,-97.3457615,32.76467847,-97.34605637,OPEN,648865,147715,CHESAPEAKE OPERATING INC.,HENDERSON BAZAAR,6965,Land,313,CRAWLEY R,,,702,N,804,E,GAS,09,248600,842986,TEP BARNETT USA LLC,HENDERSON BAZAAR,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43932828,4H,Gas Well,5,40,Operator reported location - Distances and Plat,32.78235084,-97.32558994,32.78248034,-97.32588424,OPEN,648978,147715,CHESAPEAKE OPERATING INC.,HUDSON,7128,Land,945,LITTLE W H,,,274,W,1300,N,GAS,09,240465,842986,TEP BARNETT USA LLC,HUDSON,NEWARK EAST (BARNETT SHALE),   4H ,PRODUCING,YES,,,,
43932828,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.77642074,-97.32441199,32.77655039,-97.32470628,OPEN,648978,147715,CHESAPEAKE OPERATING INC.,HUDSON,7128,Land,945,LITTLE W H,,,274,W,1300,N,GAS,09,240465,842986,TEP BARNETT USA LLC,HUDSON,NEWARK EAST (BARNETT SHALE),   4H ,PRODUCING,YES,,,,
43932829,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.77642964,-97.32445757,32.77655929,-97.32475189,OPEN,649018,147715,CHESAPEAKE OPERATING INC.,SPARTO,7170,Land,945,LITTLE W H,,,260,W,1297,N,GAS,09,245256,842986,TEP BARNETT USA LLC,SPARTO,NEWARK EAST (BARNETT SHALE),   3H ,PRODUCING,YES,,,,
43932830,1H,Gas Well,5,40,Operator reported location - Distances and Plat,32.77782939,-97.31204437,32.77795912,-97.31233833,OPEN,649016,147715,CHESAPEAKE OPERATING INC.,SPARTO,7142,Land,945,LITTLE W H,,,245,W,1295,N,GAS,09,244915,842986,TEP BARNETT USA LLC,SPARTO,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43932830,,Horizontal Drainhole,86,,Coordinates - Operator reported,32.77640464,-97.32460184,32.77653429,-97.32489609,OPEN,649016,147715,CHESAPEAKE OPERATING INC.,SPARTO,7142,Land,945,LITTLE W H,,,245,W,1295,N,GAS,09,244915,842986,TEP BARNETT USA LLC,SPARTO,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43932845,7H,Gas Well,5,40,Operator reported location - Distances and Plat,32.78343833,-97.33002783,32.78356779,-97.33032228,OPEN,649500,147715,CHESAPEAKE OPERATING INC.,HUDSON,7039,Land,954,LITTLE E,,,1872,E,2473,N,GAS,09,247622,842986,TEP BARNETT USA LLC,HUDSON,NEWARK EAST (BARNETT SHALE),   7H ,TEMP ABANDONED,YES,,,,
43932845,,Horizontal Drainhole,86,,Coordinates - Operator reported,32.78834121,-97.33158257,32.78847056,-97.33187714,OPEN,649500,147715,CHESAPEAKE OPERATING INC.,HUDSON,7039,Land,954,LITTLE E,,,1872,E,2473,N,GAS,09,247622,842986,TEP BARNETT USA LLC,HUDSON,NEWARK EAST (BARNETT SHALE),   7H ,TEMP ABANDONED,YES,,,,
43932846,5H,Gas Well,5,40,Operator reported location - Distances and Plat,32.78165698,-97.33246357,32.78178652,-97.33275814,OPEN,649501,147715,CHESAPEAKE OPERATING INC.,HUDSON,7074,Land,954,LITTLE E,,,1887,E,2470,N,GAS,09,251682,842986,TEP BARNETT USA LLC,HUDSON,NEWARK EAST (BARNETT SHALE),   5H ,PRODUCING,YES,,,,
43932846,,Horizontal Drainhole,86,,Coordinates - Operator reported,32.78834952,-97.33142811,32.78847886,-97.33172264,OPEN,649501,147715,CHESAPEAKE OPERATING INC.,HUDSON,7074,Land,954,LITTLE E,,,1887,E,2470,N,GAS,09,251682,842986,TEP BARNETT USA LLC,HUDSON,NEWARK EAST (BARNETT SHALE),   5H ,PRODUCING,YES,,,,
43932871,3H,Gas Well,5,40,Operator reported location - Distances and Plat,32.78269756,-97.32545833,32.78282713,-97.32575264,OPEN,650032,147715,CHESAPEAKE OPERATING INC.,NW MERCADO,7052,Land,954,LITTLE E,,,2382,N,1857,E,GAS,09,245684,842986,TEP BARNETT USA LLC,NW MERCADO,NEWARK EAST (BARNETT SHALE),   3H ,PRODUCING,YES,,,,
43932871,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.78861151,-97.33152364,32.78874085,-97.33181814,OPEN,650032,147715,CHESAPEAKE OPERATING INC.,NW MERCADO,7052,Land,954,LITTLE E,,,2382,N,1857,E,GAS,09,245684,842986,TEP BARNETT USA LLC,NW MERCADO,NEWARK EAST (BARNETT SHALE),   3H ,PRODUCING,YES,,,,
43932923,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.78658044,-97.32140965,32.78670985,-97.32170394,OPEN,651540,147715,CHESAPEAKE OPERATING INC.,MERCADO,7043,Land,1417,SMITH S K,,,1238,W,2411,S,GAS,09,252331,842986,TEP BARNETT USA LLC,MT. OLIVET,NEWARK EAST (BARNETT SHALE),   2H ,PRODUCING,YES,,,,
43932935,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.78651243,-97.32146035,32.78664186,-97.32175454,OPEN,651840,147715,CHESAPEAKE OPERATING INC.,MERCADO,7136,Land,1417,SMITH S K,,,1222,W,2386,S,GAS,09,255623,842986,TEP BARNETT USA LLC,MERCADO,NEWARK EAST (BARNETT SHALE),   6H ,PRODUCING,YES,,,,
43932952,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.80821341,-97.32187401,32.80834231,-97.32216835,OPEN,652275,945936,XTO ENERGY INC.,FWIS UNIT,7069,Land,590,GILMORE S,,,551,N,1120,W,GAS,09,243441,945936,XTO ENERGY INC.,FWIS UNIT,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43932953,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.80826023,-97.32184439,32.80838911,-97.32213875,LOCATION,652278,945936,XTO ENERGY INC.,FWIS UNIT,0,Land,590,GILMORE S,,,534,N,1129,W,,,,,,,,,,,,,,
43932966,4H,Gas Well,5,40,Operator reported location - Distances and Plat,32.81869899,-97.34842111,32.81882754,-97.34871624,OPEN,652557,945936,XTO ENERGY INC.,PRIME RAIL UNIT,7060,Land,1515,TUCKER W B,,,662,N,945,W,GAS,09,240373,945936,XTO ENERGY INC.,PRIME RAIL UNIT,NEWARK EAST (BARNETT SHALE),   4H ,PRODUCING,YES,,,,
43932968,6H,Permitted Location,2,40,Operator reported location - Distances and Plat,32.81840939,-97.34896456,32.81853794,-97.34925976,LOCATION,652563,945936,XTO ENERGY INC.,PRIME RAIL UNIT,0,Land,1515,TUCKER W B,,,647,N,1025,W,,,,,,,,,,,,,,
43932971,7H,Permitted Location,2,40,Operator reported location - Distances and Plat,32.8184506,-97.34860261,32.81857915,-97.34889775,LOCATION,652565,945936,XTO ENERGY INC.,PRIME RAIL UNIT,0,Land,1515,TUCKER W B,,,646,N,1040,W,,,,,,,,,,,,,,
43932972,8H,Permitted Location,2,40,Operator reported location - Distances and Plat,32.81849181,-97.34824067,32.81862035,-97.34853584,LOCATION,652568,945936,XTO ENERGY INC.,PRIME RAIL UNIT,0,Land,1515,TUCKER W B,,,646,N,1055,W,,,,,,,,,,,,,,
43932994,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.78669206,-97.32152581,32.78682155,-97.32182004,OPEN,653220,147715,CHESAPEAKE OPERATING INC.,MERCADO,7139,Land,1417,SMITH S K,,,1203,W,2451,S,GAS,09,251059,842986,TEP BARNETT USA LLC,MERCADO,NEWARK EAST (BARNETT SHALE),   3H ,PRODUCING,YES,,,,
43932995,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.78653962,-97.3212461,32.78666906,-97.32154034,OPEN,653221,147715,CHESAPEAKE OPERATING INC.,MERCADO,7094,Land,1417,SMITH S K,,,1288,W,2397,S,GAS,09,256022,842986,TEP BARNETT USA LLC,MERCADO,NEWARK EAST (BARNETT SHALE),   5H ,PRODUCING,YES,,,,
43932996,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.7866213,-97.32157646,32.78675075,-97.32187075,OPEN,653213,147715,CHESAPEAKE OPERATING INC.,MERCADO,7145,Land,1417,SMITH S K,,,1187,W,2425,S,GAS,09,250941,842986,TEP BARNETT USA LLC,MERCADO,NEWARK EAST (BARNETT SHALE),  10H ,PRODUCING,YES,,,,
43933005,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.78672199,-97.32150364,32.78685145,-97.32179784,OPEN,653387,147715,CHESAPEAKE OPERATING INC.,MERCADO,7060,Land,1417,SMITH S K,,,2462,S,1210,W,GAS,09,254299,842986,TEP BARNETT USA LLC,MERCADO,NEWARK EAST (BARNETT SHALE),   2H ,PRODUCING,YES,,,,
43933013,2H,Gas Well,5,40,Operator reported location - Distances and Plat,32.77498229,-97.37049587,32.77511178,-97.37079153,OPEN,653596,147715,CHESAPEAKE OPERATING INC.,GOLF,7034,Land,115,BAUGH J,,,179,W,974,S,GAS,09,249951,842986,TEP BARNETT USA LLC,GOLF,NEWARK EAST (BARNETT SHALE),   2H ,PRODUCING,YES,,,,
43933013,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.76912707,-97.36018942,32.76925677,-97.36048471,OPEN,653596,147715,CHESAPEAKE OPERATING INC.,GOLF,7034,Land,115,BAUGH J,,,179,W,974,S,GAS,09,249951,842986,TEP BARNETT USA LLC,GOLF,NEWARK EAST (BARNETT SHALE),   2H ,PRODUCING,YES,,,,
43933017,3H,Gas Well,5,40,Operator reported location - Distances and Plat,32.77584343,-97.36820496,32.77597287,-97.36850057,OPEN,653597,147715,CHESAPEAKE OPERATING INC.,GOLF,6952,Land,115,BAUGH J,,,171,W,962,S,GAS,09,249954,842986,TEP BARNETT USA LLC,GOLF,NEWARK EAST (BARNETT SHALE),   3H ,PRODUCING,YES,,,,
43933017,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.76909399,-97.36021549,32.76922367,-97.36051081,OPEN,653597,147715,CHESAPEAKE OPERATING INC.,GOLF,6952,Land,115,BAUGH J,,,171,W,962,S,GAS,09,249954,842986,TEP BARNETT USA LLC,GOLF,NEWARK EAST (BARNETT SHALE),   3H ,PRODUCING,YES,,,,
43933076,1H,Gas Well,5,40,Operator reported location - Distances and Plat,32.7760119,-97.38816577,32.77614126,-97.38846195,OPEN,654390,147715,CHESAPEAKE OPERATING INC.,RIVERCREST,6815,Land,1403,SCHOONOVER I,,,397,N,2502,E,GAS,09,255418,842986,TEP BARNETT USA LLC,REVEILLE,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43933158,1H,Gas Well,5,40,Operator reported location - Distances and Plat,32.76635367,-97.345586,32.76648352,-97.34588087,OPEN,655964,147715,CHESAPEAKE OPERATING INC.,ROKKAS,7013,Land,115,BAUGH J,,,67,S,2228,E,GAS,09,242673,842986,TEP BARNETT USA LLC,ROKKAS,NEWARK EAST (BARNETT SHALE),   1H ,TEMP ABANDONED,YES,,,,
43933158,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.76665364,-97.3503432,32.76678339,-97.35063821,OPEN,655964,147715,CHESAPEAKE OPERATING INC.,ROKKAS,7013,Land,115,BAUGH J,,,67,S,2228,E,GAS,09,242673,842986,TEP BARNETT USA LLC,ROKKAS,NEWARK EAST (BARNETT SHALE),   1H ,TEMP ABANDONED,YES,,,,
43933177,1H,Gas Well,5,40,Operator reported location - Distances and Plat,32.79462432,-97.34595432,32.79475343,-97.34624928,OPEN,656173,147715,CHESAPEAKE OPERATING INC.,STOCKYARDS,6880,Land,954,LITTLE E,,,699,W,915,S,GAS,09,244922,842986,TEP BARNETT USA LLC,STOCKYARDS UNIT,NEWARK EAST (BARNETT SHALE),   1H ,TEMP ABANDONED,YES,,,,
43933177,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.78336593,-97.3407002,32.78349534,-97.34099499,OPEN,656173,147715,CHESAPEAKE OPERATING INC.,STOCKYARDS,6880,Land,954,LITTLE E,,,699,W,915,S,GAS,09,244922,842986,TEP BARNETT USA LLC,STOCKYARDS UNIT,NEWARK EAST (BARNETT SHALE),   1H ,TEMP ABANDONED,YES,,,,
43933336,1H,Canceled / Abandoned Location,9,40,Operator reported location - Distances and Plat,32.75963693,-97.36410324,32.75976678,-97.36439859,LOCATION,660117,147715,CHESAPEAKE OPERATING INC.,GREENWOOD,0,Land,1525,THOMAS HRS J P,,,729,E,1603,S,,,,,,,,,,,,,,
43933336,,Horizontal Drainhole,86,,Coordinates - Operator reported,32.77120296,-97.37143904,32.77133256,-97.37173465,LOCATION,660117,147715,CHESAPEAKE OPERATING INC.,GREENWOOD,0,Land,1525,THOMAS HRS J P,,,729,E,1603,S,,,,,,,,,,,,,,
43933353,1H,Gas Well,5,40,Operator reported location - Distances and Plat,32.76909724,-97.34455528,32.76922696,-97.34485015,OPEN,660414,147715,CHESAPEAKE OPERATING INC.,OAKWOOD,6926,Land,115,BAUGH J,,,188,W,986,S,GAS,09,249945,842986,TEP BARNETT USA LLC,OAKWOOD,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
